season,date,dh_game,home_team_br,away_team_br,home_win,home_runs,away_runs,total_runs,innings,winning_pitcher,losing_pitcher
2024,2024-08-02,1,MIN,CHW,1,10,2,12,9,Ryan,Martin
2024,2024-08-02,1,NYY,TOR,0,5,8,13,9,Little,Stroman
2024,2024-08-02,1,OAK,LAD,1,6,5,11,9,Estes,Stone
2024,2024-08-02,1,PIT,ARI,0,8,9,17,9,Floro,Holderman
2024,2024-08-02,1,SDP,COL,0,2,5,7,9,Gomber,Estrada
2024,2024-08-02,1,SEA,PHI,1,10,2,12,9,Woo,Phillips
2024,2024-08-02,1,TEX,BOS,0,6,11,17,9,Crawford,Ureña
2024,2024-08-02,1,WSN,MIL,0,3,8,11,9,Montas,Irvin
2024,2024-08-03,1,ATL,MIA,0,3,4,7,9,Cronin,Johnson
2024,2024-08-03,1,CHC,STL,0,4,5,9,9,Romero,Neris
2024,2024-08-03,1,CIN,SFG,1,6,4,10,9,Greene,Harrison
2024,2024-08-03,1,CLE,BAL,0,4,7,11,9,Eflin,Cantillo
2024,2024-08-03,1,DET,KCR,1,6,5,11,11,Foley,McArthur
2024,2024-08-03,1,HOU,TBR,0,1,6,7,9,Littell,Blanco
2024,2024-08-03,1,LAA,NYM,1,5,4,9,9,Moore,Brazobán
2024,2024-08-03,1,MIN,CHW,1,6,2,8,9,Ober,Toussaint
2024,2024-08-03,1,NYY,TOR,1,8,3,11,9,Rodón,Berríos
2024,2024-08-03,1,OAK,LAD,0,0,10,10,9,Flaherty,Spence
2024,2024-08-03,1,PIT,ARI,1,4,2,6,9,Nicolas,Cecconi
2024,2024-08-03,1,SDP,COL,1,3,2,5,9,Adam,Lambert
2024,2024-08-03,1,SEA,PHI,1,6,5,11,10,Snider,Estévez
2024,2024-08-03,1,TEX,BOS,1,7,4,11,9,Leclerc,Houck
2024,2024-08-03,1,WSN,MIL,1,6,4,10,9,Herz,Civale
2024,2024-08-04,1,ATL,MIA,0,0,7,7,9,Cabrera,Fried
2024,2024-08-04,1,CHC,STL,1,6,2,8,9,Steele,Mikolas
2024,2024-08-04,1,CIN,SFG,0,2,8,10,9,Ray,Spiers
2024,2024-08-04,1,CLE,BAL,0,5,9,14,9,Burnes,Williams
2024,2024-08-04,1,DET,KCR,0,2,3,5,9,Stratton,Miller
2024,2024-08-04,1,HOU,TBR,0,0,1,1,9,Alexander,Arrighetti
2024,2024-08-04,1,LAA,NYM,1,3,2,5,9,Canning,Quintana
2024,2024-08-04,1,MIN,CHW,1,13,7,20,9,Sands,Flexen
2024,2024-08-04,1,NYY,TOR,1,4,3,7,10,Leiter,Francis
2024,2024-08-04,1,OAK,LAD,0,2,3,5,9,Vesia,Bido
2024,2024-08-04,1,PIT,ARI,0,5,6,11,9,Sewald,Holderman
2024,2024-08-04,1,SDP,COL,1,10,2,12,9,Waldron,Quantrill
2024,2024-08-04,1,SEA,PHI,0,0,6,6,9,Wheeler,Gilbert
2024,2024-08-04,1,TEX,BOS,0,2,7,9,9,Booser,Eovaldi
2024,2024-08-04,1,WSN,MIL,1,4,3,7,9,Parker,Myers
2024,2024-08-05,1,CHC,MIN,0,0,3,3,9,Festa,Hendricks
2024,2024-08-05,1,CLE,ARI,0,6,7,13,10,Thompson,Clase
2024,2024-08-05,1,KCR,BOS,0,5,9,14,9,Paxton,Singer
2024,2024-08-05,1,LAD,PHI,1,5,3,8,9,Glasnow,Nola
2024,2024-08-05,1,MIA,CIN,0,3,10,13,9,Martinez,Muñoz
2024,2024-08-05,1,OAK,CHW,1,5,1,6,9,Sears,Bush
2024,2024-08-05,1,STL,NYM,0,0,6,6,9,Manaea,Pallante
2024,2024-08-05,1,TEX,HOU,1,4,3,7,10,Yates,Ferguson
2024,2024-08-05,1,WSN,SFG,0,1,4,5,9,Webb,Corbin
2024,2024-08-06,1,ATL,MIL,0,0,10,10,9,Rea,Elder
2024,2024-08-06,1,CHC,MIN,1,7,3,10,9,Imanaga,López
2024,2024-08-06,1,COL,NYM,1,6,3,9,9,Lawrence,Severino
2024,2024-08-06,1,KCR,BOS,0,5,6,11,9,Bernardino,Lugo
2024,2024-08-06,1,LAD,PHI,0,2,6,8,9,Sánchez,Kershaw
2024,2024-08-06,1,MIA,CIN,0,2,8,10,9,Lodolo,Meyer
2024,2024-08-06,1,OAK,CHW,0,1,5,6,9,Cannon,Stripling
2024,2024-08-06,1,PIT,SDP,0,0,6,6,9,Hoeing,Woodford
2024,2024-08-06,1,SEA,DET,0,2,4,6,9,Montero,Castillo
2024,2024-08-06,1,STL,TBR,1,4,3,7,9,Gray,Springs
2024,2024-08-06,1,TEX,HOU,0,2,4,6,9,Valdez,Mahle
2024,2024-08-06,1,TOR,BAL,1,5,2,7,9,Bassitt,Soto
2024,2024-08-06,1,WSN,SFG,1,11,5,16,9,Gore,Birdsong
2024,2024-08-07,1,ATL,MIL,0,5,8,13,9,Peralta,Johnson
2024,2024-08-07,1,CHC,MIN,1,8,2,10,9,López,Richards
2024,2024-08-07,1,CLE,ARI,0,3,7,10,9,Pfaadt,Lively
2024,2024-08-07,2,CLE,ARI,0,3,5,8,9,Rodríguez,Carrasco
2024,2024-08-07,1,COL,NYM,0,3,5,8,9,Buttó,Vodnik
2024,2024-08-07,1,KCR,BOS,1,8,4,12,9,Ragans,Crawford
2024,2024-08-07,1,LAD,PHI,0,4,9,13,9,Phillips,Vesia
2024,2024-08-07,1,MIA,CIN,1,6,4,10,9,Bellozo,Abbott
2024,2024-08-07,1,NYY,LAA,1,5,2,7,9,Gil,Daniel
2024,2024-08-07,2,NYY,LAA,0,2,8,10,9,Strickland,Warren
2024,2024-08-07,1,OAK,CHW,1,3,2,5,9,McFarland,Toussaint
2024,2024-08-07,1,PIT,SDP,0,8,9,17,10,Scott,Holderman
2024,2024-08-07,1,SEA,DET,0,2,6,8,9,Skubal,Kirby
2024,2024-08-07,1,STL,TBR,1,5,2,7,9,Fedde,Bradley
2024,2024-08-07,1,TEX,HOU,0,4,6,10,9,Kikuchi,Ureña
2024,2024-08-07,1,TOR,BAL,0,3,7,10,9,Smith,Burr
2024,2024-08-07,1,WSN,SFG,0,4,7,11,9,Snell,Irvin
2024,2024-08-08,1,ARI,PHI,0,4,6,10,9,Allard,Montgomery
2024,2024-08-08,1,ATL,MIL,0,7,16,23,9,Peguero,Morton
2024,2024-08-08,1,COL,NYM,0,1,9,10,9,Peterson,Gomber
2024,2024-08-08,1,MIA,CIN,0,4,10,14,10,Farmer,Ramirez
2024,2024-08-08,1,NYY,LAA,0,4,9,13,9,Anderson,Cortés
2024,2024-08-08,1,PIT,SDP,0,6,7,13,9,Adam,Bednar
2024,2024-08-08,1,SEA,DET,1,4,3,7,9,Chargois,Vest
2024,2024-08-08,1,STL,TBR,0,4,6,10,9,Lovelady,Romero
2024,2024-08-08,1,TOR,BAL,1,7,6,13,9,Gausman,Kremer
2024,2024-08-08,1,WSN,SFG,0,5,9,14,10,Doval,Garcia
2024,2024-08-09,1,ARI,PHI,1,3,2,5,9,Martinez,Hoffman
2024,2024-08-09,1,BOS,HOU,0,4,8,12,9,Ort,Sims
2024,2024-08-09,1,CHW,CHC,0,6,7,13,9,Taillon,Crochet
2024,2024-08-09,1,COL,ATL,1,6,5,11,9,Kinley,Minter
2024,2024-08-09,1,KCR,STL,0,5,8,13,9,Liberatore,Smith
2024,2024-08-09,1,LAD,PIT,1,9,5,14,9,Flaherty,Keller
2024,2024-08-09,1,MIA,SDP,0,2,6,8,10,Adam,de Geus
2024,2024-08-09,1,MIL,CIN,1,8,3,11,9,Civale,Spiers
2024,2024-08-09,1,MIN,CLE,1,4,2,6,9,Ober,Cantillo
2024,2024-08-09,2,MIN,CLE,1,6,3,9,9,Sands,Cobb
2024,2024-08-09,1,SEA,NYM,1,6,0,6,9,Miller,Quintana
2024,2024-08-09,1,SFG,DET,1,3,2,5,9,Rogers,Foley
2024,2024-08-09,1,TBR,BAL,0,1,4,5,9,Eflin,Littell
2024,2024-08-09,1,TOR,OAK,1,3,1,4,9,Berríos,Spence
2024,2024-08-09,1,WSN,LAA,1,3,2,5,10,Finnegan,Moore
2024,2024-08-10,1,ARI,PHI,1,11,1,12,9,Ginkel,Nola
2024,2024-08-10,1,BOS,HOU,0,4,5,9,9,Arrighetti,Keller
2024,2024-08-10,1,CHW,CHC,0,1,3,4,9,Hodge,Kuhl
2024,2024-08-10,1,COL,ATL,0,8,11,19,9,Johnson,Chivilli
2024,2024-08-10,1,KCR,STL,1,8,3,11,9,Wacha,Fernandez
2024,2024-08-10,1,LAD,PIT,1,4,1,5,9,Kopech,Skenes
2024,2024-08-10,1,MIA,SDP,0,8,9,17,10,Suarez,McMillon
2024,2024-08-10,1,MIL,CIN,1,1,0,1,9,Payamps,Santillan
2024,2024-08-10,1,MIN,CLE,0,1,2,3,9,Williams,Woods Richardson
2024,2024-08-10,1,NYY,TEX,1,8,0,8,9,Rodón,Eovaldi
2024,2024-08-10,2,NYY,TEX,0,4,9,13,9,Bradford,Weaver
2024,2024-08-10,1,SEA,NYM,1,4,0,4,9,Gilbert,Manaea
2024,2024-08-10,1,SFG,DET,1,3,1,4,9,Webb,Hurter
2024,2024-08-10,1,TBR,BAL,0,5,7,12,9,Smith,Poche
2024,2024-08-10,1,TOR,OAK,0,0,1,1,9,Bido,Rodríguez
2024,2024-08-10,1,WSN,LAA,1,5,4,9,10,Law,Contreras
2024,2024-08-11,1,ARI,PHI,1,12,5,17,9,Kelly,Sánchez
2024,2024-08-11,1,BOS,HOU,0,2,10,12,9,Brown,Sims
2024,2024-08-11,1,COL,ATL,1,9,8,17,9,Rogers,Jiménez
2024,2024-08-11,1,LAD,PIT,1,6,5,11,10,Phillips,Bednar
2024,2024-08-11,1,MIA,SDP,1,7,6,13,9,Meyer,Cease
2024,2024-08-11,1,MIL,CIN,0,3,4,7,9,Farmer,Ross
2024,2024-08-11,1,MIN,CLE,0,3,5,8,9,Bibee,Thielbar
2024,2024-08-11,1,NYY,TEX,1,8,7,15,9,Stroman,Heaney
2024,2024-08-11,1,SEA,NYM,1,12,1,13,9,Castillo,Severino
2024,2024-08-11,1,SFG,DET,0,4,5,9,9,Montero,Birdsong
2024,2024-08-11,1,TBR,BAL,1,2,1,3,9,Rodríguez,Kimbrel
2024,2024-08-11,1,TOR,OAK,0,4,8,12,9,Sears,Bassitt
2024,2024-08-11,1,WSN,LAA,0,4,6,10,9,Kochanowicz,Gore
2024,2024-08-12,1,ARI,COL,1,5,4,9,9,Pfaadt,Molina
2024,2024-08-12,1,BOS,TEX,1,5,4,9,10,Winckowski,Garabito
2024,2024-08-12,1,CHW,NYY,1,12,2,14,9,Toussaint,Gil
2024,2024-08-12,1,CIN,STL,1,6,1,7,9,Abbott,Gray
2024,2024-08-12,1,CLE,CHC,1,9,8,17,9,Sandlin,Merryweather
2024,2024-08-12,1,LAA,TOR,0,2,4,6,9,Francis,Daniel
2024,2024-08-12,1,MIL,LAD,0,2,5,7,9,Kershaw,Peralta
2024,2024-08-12,1,MIN,KCR,1,8,3,11,9,López,Singer
2024,2024-08-12,1,SDP,PIT,1,2,1,3,9,Estrada,Woodford
2024,2024-08-12,1,SFG,ATL,0,0,1,1,10,Iglesias,Rogers
2024,2024-08-12,1,TBR,HOU,0,1,6,7,9,Valdez,Bradley
2024,2024-08-13,1,ARI,COL,1,4,3,7,9,Mantiply,Vodnik
2024,2024-08-13,1,BAL,WSN,0,3,9,12,9,Irvin,Rogers
2024,2024-08-13,1,BOS,TEX,1,9,4,13,9,Crawford,Ureña
2024,2024-08-13,1,CHW,NYY,0,1,4,5,9,Cortés,Cannon
2024,2024-08-13,1,CIN,STL,1,4,1,5,9,Greene,Fedde
2024,2024-08-13,1,CLE,CHC,1,2,1,3,9,Avila,Smyly
2024,2024-08-13,1,DET,SEA,1,15,1,16,9,Skubal,Kirby
2024,2024-08-13,1,LAA,TOR,0,1,6,7,9,Gausman,Fulmer
2024,2024-08-13,1,MIL,LAD,0,2,7,9,9,Stone,Rea
2024,2024-08-13,1,MIN,KCR,1,13,3,16,9,Matthews,Lugo
2024,2024-08-13,1,NYM,OAK,0,4,9,13,9,Adams,Blackburn
2024,2024-08-13,1,PHI,MIA,0,0,5,5,9,Bellozo,Walker
2024,2024-08-13,1,SDP,PIT,1,3,0,3,9,King,Ortiz
2024,2024-08-13,1,SFG,ATL,0,3,4,7,10,Lee,Rodríguez
2024,2024-08-13,1,TBR,HOU,0,2,3,5,9,Kikuchi,Baz
2024,2024-08-14,1,ARI,COL,1,11,4,15,9,Montgomery,Gordon
2024,2024-08-14,1,BAL,WSN,1,4,1,5,9,Kremer,Herz
2024,2024-08-14,1,BOS,TEX,0,7,9,16,10,Festa,Kelly
2024,2024-08-14,1,CHW,NYY,0,2,10,12,9,Hill,Leone
2024,2024-08-14,1,CIN,STL,1,9,2,11,9,Moll,Gibson
2024,2024-08-14,1,CLE,CHC,1,6,1,7,9,Cobb,Taillon
2024,2024-08-14,1,DET,SEA,1,3,2,5,10,Holton,Snider
2024,2024-08-14,1,LAA,TOR,0,2,9,11,9,Berríos,Anderson
2024,2024-08-14,1,MIL,LAD,1,5,4,9,9,Payamps,Honeywell
2024,2024-08-14,1,MIN,KCR,0,1,4,5,9,Ragans,Varland
2024,2024-08-14,1,NYM,OAK,1,9,1,10,9,Peterson,Estes
2024,2024-08-14,1,PHI,MIA,1,9,5,14,9,Ruiz,Cabrera
2024,2024-08-14,1,SDP,PIT,1,8,2,10,9,Pérez,Keller
2024,2024-08-14,1,SFG,ATL,0,2,13,15,9,Holmes,Ray
2024,2024-08-14,1,TBR,HOU,0,1,2,3,10,Hader,Cleavinger
2024,2024-08-15,1,BAL,BOS,1,5,1,6,9,Eflin,Pivetta
2024,2024-08-15,1,DET,SEA,1,2,1,3,9,Miller,Muñoz
2024,2024-08-15,1,MIL,LAD,1,6,4,10,9,Hudson,Hudson
2024,2024-08-15,1,NYM,OAK,0,6,7,13,9,Ferguson,Garrett
2024,2024-08-15,1,PHI,WSN,1,13,3,16,9,Wheeler,Parker
2024,2024-08-15,1,SFG,ATL,1,6,0,6,9,Webb,Fried
2024,2024-08-15,1,TEX,MIN,0,2,3,5,9,Alcala,Yates
2024,2024-08-16,1,BAL,BOS,0,10,12,22,9,Criswell,Burnes
2024,2024-08-16,1,CHC,TOR,1,6,5,11,10,Miller,Green
2024,2024-08-16,1,CIN,KCR,0,1,7,8,9,Lorenzen,Martinez
2024,2024-08-16,1,COL,SDP,1,7,3,10,9,Quantrill,Waldron
2024,2024-08-16,1,DET,NYY,0,0,3,3,9,Cole,Brieske
2024,2024-08-16,1,HOU,CHW,0,4,5,9,9,Anderson,Arrighetti
2024,2024-08-16,1,LAA,ATL,1,3,2,5,9,Burke,Schwellenbach
2024,2024-08-16,1,MIL,CLE,1,5,3,8,9,Civale,Williams
2024,2024-08-16,1,NYM,MIA,1,7,3,10,9,Manaea,Muñoz
2024,2024-08-16,1,PHI,WSN,1,3,2,5,9,Estévez,Finnegan
2024,2024-08-16,1,PIT,SEA,1,5,3,8,9,Skenes,Gilbert
2024,2024-08-16,1,STL,LAD,0,6,7,13,9,Wrobleski,Mikolas
2024,2024-08-16,1,TBR,ARI,1,5,4,9,9,Fairbanks,Martinez
2024,2024-08-16,1,TEX,MIN,0,3,4,7,9,Woods Richardson,Heaney
2024,2024-08-17,1,BAL,BOS,0,1,5,6,9,Bello,Povich
2024,2024-08-17,1,CHC,TOR,1,3,2,5,9,Pearson,Bassitt
2024,2024-08-17,1,CIN,KCR,0,1,13,14,9,Wacha,Lodolo
2024,2024-08-17,1,COL,SDP,0,3,8,11,9,Cease,Freeland
2024,2024-08-17,1,DET,NYY,1,4,0,4,9,Montero,Rodón
2024,2024-08-17,1,HOU,CHW,1,6,1,7,9,Brown,Flexen
2024,2024-08-17,1,LAA,ATL,0,3,11,14,9,Sale,Canning
2024,2024-08-17,1,MIL,CLE,1,2,1,3,9,Peralta,Bibee
2024,2024-08-17,1,NYM,MIA,1,4,0,4,9,Severino,Meyer
2024,2024-08-17,1,OAK,SFG,1,2,0,2,9,Bido,Birdsong
2024,2024-08-17,1,PHI,WSN,1,5,1,6,9,Sánchez,Gore
2024,2024-08-17,1,PIT,SEA,1,7,2,9,9,Falter,Castillo
2024,2024-08-17,1,STL,LAD,1,5,2,7,9,Pallante,Miller
2024,2024-08-17,1,TBR,ARI,1,6,1,7,9,Springs,Gallen
2024,2024-08-17,1,TEX,MIN,0,2,5,7,9,Henriquez,Eovaldi
2024,2024-08-18,1,BAL,BOS,1,4,2,6,9,Suárez,Crawford
2024,2024-08-18,1,CHC,TOR,0,0,1,1,9,Francis,Imanaga
2024,2024-08-18,1,CIN,KCR,0,1,8,9,9,Singer,Abbott
2024,2024-08-18,1,COL,SDP,1,3,2,5,9,Chivilli,Hoeing
2024,2024-08-18,1,DET,NYY,1,3,2,5,10,Brieske,Leiter
2024,2024-08-18,1,HOU,CHW,1,2,0,2,9,Valdez,Bush
2024,2024-08-18,1,LAA,ATL,0,1,3,4,9,Morton,Kochanowicz
2024,2024-08-18,1,MIL,CLE,1,2,0,2,9,Rea,Lively
2024,2024-08-18,1,NYM,MIA,0,2,3,5,9,Nardi,Garrett
2024,2024-08-18,1,OAK,SFG,0,2,4,6,10,Walker,Jiménez
2024,2024-08-18,1,PHI,WSN,0,4,6,10,9,Barnes,Strahm
2024,2024-08-18,1,PIT,SEA,0,3,10,13,9,Kirby,Woodford
2024,2024-08-18,1,STL,LAD,0,1,2,3,9,Kershaw,Gray
2024,2024-08-18,1,TBR,ARI,1,8,7,15,12,Uceta,Martinez
2024,2024-08-18,1,TEX,MIN,1,6,5,11,10,Chafin,Duran
2024,2024-08-19,1,HOU,BOS,1,5,4,9,9,Hader,Jansen
2024,2024-08-19,1,KCR,LAA,1,5,3,8,9,Lugo,Fulmer
2024,2024-08-19,1,LAD,SEA,1,3,0,3,9,Stone,Woo
2024,2024-08-19,1,MIA,ARI,0,6,9,15,9,Pfaadt,Oller
2024,2024-08-19,1,NYM,BAL,1,4,3,7,9,Díaz,Domínguez
2024,2024-08-19,1,OAK,TBR,1,3,0,3,9,Boyle,Bradley
2024,2024-08-19,1,SDP,MIN,1,5,3,8,9,King,Matthews
2024,2024-08-19,1,SFG,CHW,1,5,3,8,9,Harrison,Cannon
2024,2024-08-19,1,TEX,PIT,1,4,3,7,9,Ureña,Ortiz
2024,2024-08-19,1,TOR,CIN,0,3,6,9,9,Santillan,Gausman
2024,2024-08-20,1,ATL,PHI,1,3,1,4,9,Holmes,Wheeler
2024,2024-08-20,1,CHC,DET,1,3,1,4,9,Assad,Sammons
2024,2024-08-20,1,HOU,BOS,0,5,6,11,9,Kelly,Ort
2024,2024-08-20,1,KCR,LAA,0,5,9,14,9,Anderson,Ragans
2024,2024-08-20,1,LAD,SEA,1,6,3,9,9,Kelly,Muñoz
2024,2024-08-20,1,MIA,ARI,0,1,3,4,9,Rodríguez,Cabrera
2024,2024-08-20,1,NYM,BAL,0,5,9,14,9,Kremer,Quintana
2024,2024-08-20,1,NYY,CLE,0,5,9,14,12,Herrin,Mayza
2024,2024-08-20,1,OAK,TBR,0,0,1,1,9,Baz,Estes
2024,2024-08-20,1,SDP,MIN,1,7,5,12,9,Scott,Okert
2024,2024-08-20,1,SFG,CHW,1,4,1,5,9,Ray,Martin
2024,2024-08-20,1,STL,MIL,0,2,3,5,9,Montas,Fedde
2024,2024-08-20,1,TEX,PIT,0,0,4,4,9,Keller,Bradford
2024,2024-08-20,1,TOR,CIN,1,10,3,13,9,Berríos,Spiers
2024,2024-08-20,1,WSN,COL,0,1,3,4,9,Gomber,Herz
2024,2024-08-21,1,ATL,PHI,0,2,3,5,9,Strahm,Jiménez
2024,2024-08-21,1,CHC,DET,0,2,8,10,9,Hurter,Taillon
2024,2024-08-21,1,HOU,BOS,0,1,4,5,9,Winckowski,Verlander
2024,2024-08-21,1,KCR,LAA,1,3,0,3,9,Lorenzen,Cueto
2024,2024-08-21,1,LAD,SEA,1,8,4,12,9,Flaherty,Gilbert
2024,2024-08-21,1,MIA,ARI,0,8,10,18,9,Floro,Nardi
2024,2024-08-21,1,NYM,BAL,1,4,3,7,9,Díaz,Domínguez
2024,2024-08-21,1,NYY,CLE,1,8,1,9,9,Cortés,Cantillo
2024,2024-08-21,1,OAK,TBR,0,2,4,6,9,Pepiot,Spence
2024,2024-08-21,1,SDP,MIN,0,4,11,15,9,Woods Richardson,Waldron
2024,2024-08-21,1,SFG,CHW,0,2,6,8,9,Ellard,Miller
2024,2024-08-21,1,STL,MIL,1,10,6,16,10,Helsley,Megill
2024,2024-08-21,1,TEX,PIT,1,1,0,1,9,Yates,Bednar
2024,2024-08-21,1,TOR,CIN,0,7,11,18,9,Pagán,Little
2024,2024-08-21,1,WSN,COL,1,6,1,7,9,Parker,Gordon
2024,2024-08-22,1,ATL,PHI,1,3,2,5,9,Schwellenbach,Sánchez
2024,2024-08-22,1,BAL,HOU,0,0,6,6,9,Arrighetti,Burnes
2024,2024-08-22,1,CHC,DET,1,10,2,12,9,Steele,Maeda
2024,2024-08-22,1,NYY,CLE,1,6,0,6,9,Cole,Williams
2024,2024-08-22,1,OAK,TBR,1,3,1,4,9,Bido,Springs
2024,2024-08-22,1,PIT,CIN,1,7,0,7,9,Skenes,Lodolo
2024,2024-08-22,1,SDP,NYM,0,3,8,11,9,Severino,Cease
2024,2024-08-22,1,STL,MIL,1,3,0,3,9,Kittredge,Mears
2024,2024-08-22,1,TOR,LAA,1,5,3,8,9,Yarbrough,Burke
2024,2024-08-22,1,WSN,COL,1,8,3,11,9,Corbin,Quantrill
2024,2024-08-23,1,ATL,WSN,1,3,2,5,10,Iglesias,Salazar
2024,2024-08-23,1,BAL,HOU,1,7,5,12,9,Kimbrel,Abreu
2024,2024-08-23,1,BOS,ARI,0,2,12,14,9,Nelson,Bello
2024,2024-08-23,1,CHW,DET,0,2,5,7,9,Vest,Ellard
2024,2024-08-23,1,CLE,TEX,0,3,5,8,9,Eovaldi,Bibee
2024,2024-08-23,1,KCR,PHI,1,7,4,11,9,Wacha,Walker
2024,2024-08-23,1,LAD,TBR,1,7,3,10,9,Kopech,Rodríguez
2024,2024-08-23,1,MIA,CHC,0,3,6,9,9,Hodge,de Geus
2024,2024-08-23,1,MIN,STL,0,1,6,7,9,Pallante,Festa
2024,2024-08-23,1,NYY,COL,1,3,0,3,9,Rodón,Freeland
2024,2024-08-23,1,OAK,MIL,0,3,11,14,9,Hudson,Sears
2024,2024-08-23,1,PIT,CIN,1,6,5,11,9,Santana,Wilson
2024,2024-08-23,1,SDP,NYM,1,7,0,7,9,Musgrove,Blackburn
2024,2024-08-23,1,SEA,SFG,1,6,5,11,10,Snider,Miller
2024,2024-08-23,1,TOR,LAA,1,5,4,9,9,Green,Contreras
2024,2024-08-24,1,ATL,WSN,1,4,2,6,9,Bummer,Garcia
2024,2024-08-24,1,BAL,HOU,1,3,2,5,9,Akin,Valdez
2024,2024-08-24,1,BOS,ARI,0,1,4,5,9,Gallen,Crawford
2024,2024-08-24,1,CHW,DET,0,4,13,17,9,Skubal,Bush
2024,2024-08-24,1,CLE,TEX,1,13,5,18,9,Lively,Gray
2024,2024-08-24,1,KCR,PHI,0,2,11,13,9,Suarez,Singer
2024,2024-08-24,1,LAD,TBR,0,8,9,17,10,Rodríguez,Kelly
2024,2024-08-24,1,MIA,CHC,0,2,14,16,9,Imanaga,Bellozo
2024,2024-08-24,1,MIN,STL,1,6,0,6,9,López,Gray
2024,2024-08-24,1,NYY,COL,0,2,9,11,9,Blalock,Warren
2024,2024-08-24,1,OAK,MIL,0,5,9,14,9,Rea,Boyle
2024,2024-08-24,1,PIT,CIN,0,2,10,12,9,Aguiar,Woodford
2024,2024-08-24,1,SDP,NYM,0,1,7,8,9,Peterson,King
2024,2024-08-24,1,SEA,SFG,0,3,4,7,9,Bivens,Kirby
2024,2024-08-24,1,TOR,LAA,1,3,1,4,9,Francis,Fulmer
2024,2024-08-25,1,ATL,WSN,0,1,5,6,9,Barnes,Jackson
2024,2024-08-25,1,BAL,HOU,0,3,6,9,9,Neris,Smith
2024,2024-08-25,1,BOS,ARI,0,5,7,12,9,Kelly,Houck
2024,2024-08-25,1,CHW,DET,0,4,9,13,9,Sammons,Cannon
2024,2024-08-25,1,CLE,TEX,1,4,2,6,9,Boyd,Bradford
2024,2024-08-25,1,KCR,PHI,0,3,11,14,9,Allard,Lugo
2024,2024-08-25,1,LAD,TBR,1,3,1,4,9,Treinen,Lovelady
2024,2024-08-25,1,MIA,CHC,1,7,2,9,9,Oller,Assad
2024,2024-08-25,1,MIN,STL,0,2,3,5,9,Armstrong,Duran
2024,2024-08-25,1,NYY,COL,1,10,3,13,9,Stroman,Gomber
2024,2024-08-25,1,OAK,MIL,1,4,3,7,9,Estes,Montas
2024,2024-08-25,1,PIT,CIN,1,4,3,7,9,Chapman,Díaz
2024,2024-08-25,1,SDP,NYM,1,3,2,5,9,Suarez,Díaz
2024,2024-08-25,1,SEA,SFG,1,4,3,7,9,Woo,Hjelle
2024,2024-08-25,1,TOR,LAA,1,8,2,10,9,Gausman,Anderson
2024,2024-08-26,1,BOS,TOR,0,3,7,10,9,Berríos,Keller
2024,2024-08-26,1,CHW,DET,0,3,6,9,9,Guenther,Shuster
2024,2024-08-26,1,CLE,KCR,0,3,4,7,9,Schreiber,Gaddis
2024,2024-08-26,2,CLE,KCR,0,4,9,13,9,Long,Allen
2024,2024-08-26,1,COL,MIA,1,3,2,5,9,Bird,Cabrera
2024,2024-08-26,1,MIN,ATL,0,6,10,16,9,Fried,Ober
2024,2024-08-26,1,PHI,HOU,1,3,2,5,10,Strahm,Hader
2024,2024-08-26,1,PIT,CHC,0,8,18,26,9,Taillon,Keller
2024,2024-08-26,1,SEA,TBR,1,5,1,6,9,Miller,Pepiot
2024,2024-08-26,1,STL,SDP,0,4,7,11,9,Vásquez,Gibson
2024,2024-08-26,1,WSN,NYY,0,2,5,7,9,Cortés,Parker
2024,2024-08-27,1,ARI,NYM,0,3,8,11,9,Manaea,Pfaadt
2024,2024-08-27,1,BOS,TOR,1,6,3,9,9,Weissert,Rodríguez
2024,2024-08-27,1,CHW,TEX,0,1,3,4,9,Festa,Flexen
2024,2024-08-27,1,CIN,OAK,0,4,5,9,9,Otañez,Santillan
2024,2024-08-27,1,CLE,KCR,0,1,6,7,9,McArthur,Williams
2024,2024-08-27,1,COL,MIA,0,8,9,17,9,Soriano,Chivilli
2024,2024-08-27,1,DET,LAA,1,6,2,8,9,Hurter,Cueto
2024,2024-08-27,1,LAD,BAL,0,2,3,5,9,Bowman,Flaherty
2024,2024-08-27,1,MIL,SFG,0,4,5,9,9,Doval,Payamps
2024,2024-08-27,1,MIN,ATL,0,6,8,14,10,Iglesias,Duran
2024,2024-08-27,1,PHI,HOU,1,5,0,5,9,Nola,Verlander
2024,2024-08-27,1,PIT,CHC,0,5,9,14,9,Steele,Jones
2024,2024-08-27,1,SEA,TBR,0,2,3,5,9,Uceta,Chargois
2024,2024-08-27,1,STL,SDP,0,5,7,12,9,Matsui,King
2024,2024-08-27,1,WSN,NYY,1,4,2,6,9,Corbin,Cole
2024,2024-08-28,1,ARI,NYM,1,8,5,13,9,Thompson,Díaz
2024,2024-08-28,1,BOS,TOR,1,3,0,3,9,Bello,Bassitt
2024,2024-08-28,1,CHW,TEX,0,3,4,7,9,Ureña,Anderson
2024,2024-08-28,1,CIN,OAK,0,6,9,15,9,Ferguson,Pagán
2024,2024-08-28,1,CLE,KCR,1,7,5,12,9,Morgan,Erceg
2024,2024-08-28,1,COL,MIA,1,8,2,10,9,Freeland,Meyer
2024,2024-08-28,1,DET,LAA,1,3,2,5,9,Maeda,Canning
